id,device_id,product_name,product_sku,product_name2,count if,amount,status,card_number,cvv,created_at,happened_at
1309,10,"aliquet nec,",3.77E+12,urna.,4,300,refused,5375 8427 9652 6681,991,11/17/2022 2:10,2/16/2022 8:58
1310,34,"ac, eleifend",3.77E+12,blandit,4,581,accepted,4.91E+15,826,12/10/2022 9:51,6/30/2022 6:34
1311,9,dolor sit,3.77E+12,senectus,1,324,accepted,3.67E+14,810,1/20/2023 4:38,12/3/2022 2:12
1312,104,egestas. Duis,3.77E+12,quam.,2,832,cancelled,3.43E+14,180,11/24/2022 12:08,12/25/2022 5:30
1313,119,"vestibulum, neque",3.77E+12,tincidunt,6,718,accepted,2.01E+14,730,11/29/2022 11:26,2/28/2023 6:43
1314,46,"porttitor vulputate,",3.77E+12,Cum,4,44,cancelled,5583 9932 4773 6672,316,2/27/2023 1:49,11/6/2021 2:09
1315,63,"egestas a,",3.77E+12,Proin,15,323,accepted,6.77E+17,249,1/24/2023 2:59,1/21/2023 12:31
1316,153,"id, ante.",3.77E+12,"pede,",6,423,accepted,3.44E+14,379,10/17/2022 4:03,5/7/2022 8:10
1317,114,dui. Fusce,3.77E+12,Fusce,7,83,refused,6.77E+16,553,1/20/2023 12:04,6/11/2022 3:02
1318,53,Duis dignissim,3.77E+12,luctus,11,962,refused,529 31772 37817 319,685,10/4/2022 9:08,8/25/2022 7:06
1319,129,"elit, pharetra",3.77E+12,turpis.,6,414,accepted,5038 676435 69451,816,10/17/2022 8:23,7/2/2022 4:39
1320,50,"malesuada id,",v3770009015028,libero,3,54,cancelled,630466 7451514565,650,10/24/2022 7:01,12/21/2022 8:03
1321,1,in faucibus,3.77E+12,Sed,23,963,refused,649487 664536 6432,245,1/19/2023 7:47,1/5/2023 12:42
1322,68,dis parturient,v3770009015028,Integer,10,545,cancelled,4.03E+15,532,2/7/2023 8:43,4/1/2022 12:37
1323,6,"consectetuer, cursus",3.77E+12,Morbi,9,962,refused,6.77E+18,842,2/4/2023 11:50,10/4/2021 4:10
1324,140,"lacinia orci,",3.77E+12,dictum,7,725,refused,402 65246 19397 655,347,1/4/2023 10:14,10/28/2021 10:30
1325,5,"vitae, orci.",3.77E+12,Fusce,7,46,accepted,5771 164 33 6766,772,1/9/2023 7:40,11/28/2022 12:53
1326,60,Aliquam fringilla,3.77E+12,Fusce,7,70,accepted,6334 5433 3367 2687,334,12/25/2022 2:00,2/4/2022 5:38
1327,80,Morbi sit,3.77E+12,tempor,3,90,cancelled,633328 981925 8655,922,12/4/2022 6:52,9/3/2022 2:48
1328,30,"amet, consectetuer",3.77E+12,faucibus,7,758,refused,484 43663 65328 827,256,11/17/2022 3:02,10/13/2021 7:39
1329,159,"imperdiet nec,",3.77E+12,ullamcorper.,3,985,accepted,6759 556944 62545,625,2/21/2023 8:54,10/13/2021 6:32
1330,119,Sed dictum.,3.77E+12,velit.,7,118,refused,3.03E+14,844,12/31/2022 10:08,3/24/2022 6:52
1331,110,Cum sociis,3.77E+12,"pede,",6,861,accepted,3.49E+14,264,2/25/2023 1:21,1/9/2022 12:49
1332,99,"auctor vitae,",3.77E+12,Vivamus,6,28,cancelled,6468 4148 2187 3534,582,10/29/2022 9:18,2/14/2022 9:18
1333,183,elit erat,3.77E+12,ut,16,263,cancelled,417 50058 93687 838,529,12/31/2022 4:18,12/22/2021 11:38
1334,72,"pretium et,",3.77E+12,sodales.,1,477,refused,630447 1623381288,172,12/9/2022 2:18,12/20/2021 6:47
1335,92,taciti sociosqu,3.77E+12,ac,24,247,cancelled,4.84E+15,136,1/12/2023 1:18,12/23/2021 10:10
1336,121,mauris. Suspendisse,v3770009015028,tincidunt,6,886,accepted,3.00E+14,478,12/13/2022 3:43,11/19/2021 10:45
1337,104,ante ipsum,3.77E+12,massa.,5,912,accepted,3455 868711 97237,413,1/16/2023 11:43,12/6/2021 8:44
1338,65,viverra. Maecenas,3.77E+12,justo.,2,503,accepted,658448 4386442420,326,12/17/2022 4:56,5/30/2022 8:24
1339,41,malesuada fringilla,3.77E+12,Aliquam,9,87,refused,3.01E+14,500,10/26/2022 4:57,6/21/2022 10:49
1340,115,"nulla magna,",3.77E+12,"dui,",9,479,accepted,487647 638695 7859,809,10/24/2022 7:43,4/28/2022 7:29
1341,30,eu odio,3.77E+12,amet,12,641,refused,633 43178 26686 334,220,11/30/2022 1:52,9/30/2022 9:06
1342,173,velit eu,3.77E+12,hendrerit,4,434,cancelled,6568 6732 7769 6462,192,1/27/2023 1:17,8/13/2022 11:15
1343,85,Phasellus at,3.77E+12,erat,14,586,accepted,4.94E+18,412,12/21/2022 7:54,2/25/2022 8:48
1344,23,"at, velit.",3.77E+12,"ut,",3,626,accepted,402653 1566312272,934,12/17/2022 9:10,2/6/2022 7:28
1345,103,netus et,3.77E+12,amet,12,506,refused,5893 277735 2663,888,12/4/2022 7:15,4/11/2022 2:55
1346,6,imperdiet dictum,3.77E+12,vel,7,514,refused,6.77E+17,983,1/27/2023 2:53,10/28/2022 10:54
1347,176,"Aliquam tincidunt,",3.77E+12,"elit,",2,719,accepted,5.78E+17,619,12/23/2022 1:41,1/14/2023 6:49
1348,6,"lacus, varius",v3770009015028,Curabitur,12,136,cancelled,644 64365 58798 896,912,10/25/2022 11:13,12/24/2022 8:48
1349,152,Etiam bibendum,3.77E+12,et,21,603,refused,3.01E+14,712,2/6/2023 6:55,3/5/2022 4:29
1350,191,"Aliquam tincidunt,",3.77E+12,lacus.,4,922,cancelled,4911 6418 2252 6694,690,1/10/2023 2:22,10/3/2021 11:49
1351,122,ante dictum,3.77E+12,"vitae,",8,367,accepted,633373 648475 6744,693,1/4/2023 6:28,12/13/2021 8:44
1352,77,ac mi,3.77E+12,et,21,413,cancelled,4.18E+15,585,12/31/2022 5:12,10/22/2022 2:06
1353,96,"quis, pede.",3.77E+12,mauris,21,179,cancelled,6.76E+14,724,1/11/2023 5:12,11/8/2022 7:56
1354,161,lectus. Nullam,3.77E+12,sem,11,633,cancelled,3.72E+14,625,11/11/2022 9:17,10/19/2022 1:26
1355,72,tellus justo,3.77E+12,Donec,21,674,accepted,633110 18 5647 6132 222,639,1/2/2023 8:11,6/8/2022 3:15
1356,187,Integer in,3.77E+12,hendrerit.,1,205,accepted,3.04E+14,316,2/20/2023 2:51,5/20/2022 12:46
1357,59,"vulputate dui,",3.77E+12,tellus.,4,107,refused,6709 2443 3592 7750,136,10/20/2022 12:52,6/14/2022 12:13
1358,2,ultrices posuere,3.77E+12,pede.,5,215,refused,3495 688424 83173,754,12/10/2022 7:16,5/7/2022 7:30
1359,95,fermentum fermentum,3.77E+12,nunc,22,733,cancelled,3032 154455 56948,761,11/14/2022 9:55,2/23/2023 8:12
1360,148,dolor sit,3.77E+12,ante.,2,448,refused,2149 614652 32186,500,1/17/2023 8:54,4/16/2022 5:35
1361,37,Suspendisse commodo,3.77E+12,gravida.,2,581,refused,5485 5572 8225 8956,622,2/27/2023 4:45,4/11/2022 12:09
1362,79,sem molestie,3.77E+12,Integer,10,77,refused,670633 727646 5641,626,11/3/2022 5:55,2/23/2022 8:05
1363,194,tristique senectus,3.77E+12,Suspendisse,8,611,accepted,649 57947 94579 458,597,12/29/2022 9:09,9/12/2022 6:36
1364,71,"auctor, nunc",3.77E+12,"at,",6,303,refused,601185 835553 5624,503,1/6/2023 9:40,1/16/2023 3:44
1365,9,Suspendisse non,3.77E+12,neque.,8,412,accepted,2014 652266 36219,982,2/2/2023 4:38,6/13/2022 9:24
1366,25,urna suscipit,3.77E+12,metus.,5,376,cancelled,6.71E+15,726,1/7/2023 9:58,12/5/2021 4:13
1367,91,urna suscipit,v3770009015028,mi,11,869,refused,3636 224689 52648,448,11/5/2022 2:14,2/4/2022 5:58
1368,23,In faucibus.,3.77E+12,mi,11,52,accepted,3.01E+14,393,1/14/2023 1:46,12/24/2021 11:08
1369,94,"lacus, varius",3.77E+12,sollicitudin,4,328,refused,448587 795678 1673,633,10/8/2022 4:52,9/1/2022 1:10
1370,100,Aenean eget,3.77E+12,euismod,6,490,accepted,6485 8468 6224 7913,835,2/9/2023 4:11,1/9/2023 3:14
1371,187,"at, velit.",3.77E+12,commodo,7,584,accepted,6.30E+16,581,1/2/2023 3:10,11/5/2022 12:44
1372,10,Duis a,3.77E+12,Quisque,9,57,cancelled,6.33E+18,618,12/20/2022 7:38,11/8/2022 6:25
1373,18,"scelerisque, lorem",3.77E+12,purus,5,2,accepted,601172 5572811635,683,2/6/2023 5:18,12/14/2021 9:37
1374,80,eleifend egestas.,3.77E+12,"orci,",5,257,refused,525723 4763266595,545,11/16/2022 5:20,10/8/2022 3:24
1375,124,orci lobortis,3.77E+12,arcu.,8,831,refused,6441 4263 2856 7478,417,2/1/2023 3:04,10/3/2022 11:33
1376,172,"auctor ullamcorper,",3.77E+12,Cras,11,300,refused,6.71E+16,613,11/4/2022 11:49,2/5/2022 12:08
1377,123,mauris erat,3.77E+12,leo.,4,7,refused,6761 882766 5466,739,10/15/2022 2:43,11/24/2022 9:52
1378,25,mattis velit,3.77E+12,Phasellus,8,23,accepted,3668 873167 15458,430,11/6/2022 4:45,12/18/2022 12:55
1379,157,"rhoncus id,",3.77E+12,pretium,3,62,refused,3.72E+14,792,2/22/2023 1:18,10/11/2021 7:53
1380,171,"dapibus id,",3.77E+12,arcu.,8,245,refused,5.64E+18,544,2/5/2023 7:22,10/30/2022 9:19
1381,168,Fusce dolor,3.77E+12,semper,17,11,cancelled,3654 935624 47341,191,11/2/2022 6:20,11/2/2021 10:34
1382,61,"at, libero.",3.77E+12,Vestibulum,3,639,accepted,6492 8618 4475 3152,993,2/21/2023 5:51,7/14/2022 4:45
1383,194,"suscipit, est",v3770009015028,pede.,5,948,refused,4.72E+15,501,12/18/2022 6:33,4/28/2022 7:21
1384,107,gravida sit,3.77E+12,a,12,330,cancelled,654683 649877 1896,871,2/11/2023 11:18,2/3/2022 2:54
1385,145,"semper egestas,",3.77E+12,malesuada,13,257,refused,5339 2723 2245 7471,586,11/5/2022 9:54,1/7/2023 12:41
1386,170,velit. Pellentesque,3.77E+12,Quisque,9,844,refused,516925 7734396578,372,1/15/2023 4:10,6/28/2022 10:12
1387,15,"Integer vulputate,",3.77E+12,"sed,",4,42,cancelled,5.04E+14,443,1/20/2023 11:04,12/11/2022 6:54
1388,32,interdum. Nunc,3.77E+12,sit,18,447,refused,5.76E+17,564,2/19/2023 12:03,10/17/2022 2:36
1389,106,magna. Lorem,3.77E+12,ac,24,766,accepted,491769 324397 1441,724,10/24/2022 6:03,9/9/2022 5:58
1390,36,placerat velit.,3.77E+12,semper,17,85,accepted,564182 71 6154 3256 392,353,1/9/2023 2:27,11/29/2022 8:11
1391,91,odio. Phasellus,3.77E+12,sagittis,4,683,cancelled,675968 7675386780,368,2/19/2023 10:02,8/9/2022 11:59
1392,151,"eu, ultrices",3.77E+12,neque,7,74,refused,3656 585162 78659,305,11/16/2022 10:37,4/21/2022 9:44
1393,122,magna nec,3.77E+12,"id,",7,454,accepted,5243 6758 1848 7353,787,11/8/2022 2:58,9/15/2022 10:47
1394,15,ac tellus.,3.77E+12,Cras,11,97,cancelled,601188 578663 1888,531,2/11/2023 8:15,1/6/2023 4:27
1395,156,"id, ante.",3.77E+12,velit,8,193,accepted,3054 898533 74650,870,2/4/2023 7:24,8/4/2022 3:14
1396,172,enim nec,3.77E+12,lobortis,6,480,accepted,676 72584 17738 835,113,1/13/2023 12:14,10/6/2021 12:47
1397,130,lorem semper,3.77E+12,lectus.,1,648,cancelled,5483 3359 8552 2289,406,10/16/2022 4:05,12/30/2022 12:32
1398,104,lectus. Cum,v3770009015028,cubilia,2,386,accepted,484 42885 51253 736,546,1/3/2023 1:25,10/15/2022 9:39
1399,78,mauris blandit,3.77E+12,sit,18,527,accepted,6.30E+16,143,12/26/2022 5:55,2/4/2022 11:22
1400,136,ornare sagittis,3.77E+12,ac,24,357,refused,5396 2787 7238 7472,303,2/7/2023 11:57,2/12/2022 11:58
1401,4,luctus lobortis.,3.77E+12,amet,12,311,refused,3781 262548 25839,878,2/12/2023 5:18,11/21/2022 6:15
1402,18,ultrices. Vivamus,3.77E+12,commodo,7,887,accepted,567 24455 86498 671,880,12/29/2022 9:40,10/29/2022 3:54
1403,39,"purus, in",3.77E+12,convallis,8,789,refused,4.51E+15,565,1/2/2023 2:54,6/5/2022 8:20
1404,134,"tempor, est",3.77E+12,nisi.,4,12,cancelled,656859 676298 9896,558,2/18/2023 10:05,4/14/2022 7:11
1405,119,mattis. Integer,3.77E+12,"nec,",8,593,refused,3737 177848 75560,379,1/14/2023 3:53,10/14/2022 1:39
1406,175,"Aliquam auctor,",3.77E+12,convallis,8,793,accepted,5.64E+15,528,12/8/2022 11:33,10/21/2021 4:12
1407,143,"aliquet, metus",3.77E+12,mus.,2,736,refused,2149 213265 48543,635,1/9/2023 4:10,3/9/2022 8:39
1408,145,"tempus non,",3.77E+12,lacinia,2,962,cancelled,4.56E+15,716,1/29/2023 7:18,11/15/2021 9:19
1409,122,urna. Nullam,3.77E+12,"quis,",2,831,accepted,516965 473594 3277,854,1/30/2023 12:21,10/6/2021 7:09
1410,60,Morbi non,3.77E+12,In,16,761,accepted,3.03E+14,453,1/4/2023 12:46,2/2/2023 5:08
1411,25,rutrum magna.,3.77E+12,tempus,6,214,refused,2.15E+14,942,1/6/2023 2:07,2/12/2023 12:51
1412,98,dis parturient,3.77E+12,ultricies,2,303,cancelled,653356 627583 3917,290,1/29/2023 5:46,12/17/2022 2:26
1413,43,eleifend egestas.,3.77E+12,volutpat,2,574,refused,670655 113243 5545,228,12/13/2022 1:25,3/26/2022 11:08
1414,98,nisl. Nulla,3.77E+12,"ornare,",5,980,refused,3.79E+14,327,12/26/2022 1:28,11/30/2021 5:12
1415,160,velit. Cras,3.77E+12,eleifend,3,607,refused,4916 9327 8753 5555,747,12/9/2022 3:29,12/14/2022 9:07
1416,181,arcu. Nunc,3.77E+12,"tincidunt,",2,810,refused,2.01E+14,825,2/19/2023 7:45,11/10/2021 1:16
1417,109,"dolor dolor,",3.77E+12,Aliquam,9,509,refused,648 55369 32493 635,155,12/5/2022 8:30,1/6/2023 3:41
1418,124,Ut nec,3.77E+12,"suscipit,",3,391,accepted,3053 152832 69634,808,10/9/2022 7:54,10/2/2021 6:18
1419,55,massa non,3.77E+12,magna,10,985,cancelled,3422 647931 98278,626,12/20/2022 7:31,1/7/2022 1:07
1420,55,"lorem, vehicula",3.77E+12,purus,5,275,accepted,2149 113223 23173,771,10/25/2022 1:41,3/6/2022 4:07
1421,101,tempor arcu.,3.77E+12,adipiscing,12,477,accepted,5893 586 48 5748,444,11/21/2022 2:43,11/8/2022 12:16
1422,170,vehicula risus.,3.77E+12,blandit,4,170,accepted,448585 8668118552,353,2/19/2023 12:22,12/22/2021 3:40
1423,122,ante ipsum,3.77E+12,"ante,",3,464,accepted,3037 578243 86983,299,10/13/2022 9:14,4/11/2022 6:57
1424,105,gravida sagittis.,3.77E+12,In,16,305,refused,2149 679614 41528,324,1/1/2023 12:53,10/26/2021 7:13
1425,137,"ornare, lectus",3.77E+12,feugiat,7,396,accepted,6.77E+17,670,10/3/2022 5:54,4/1/2022 7:27
1426,3,arcu. Curabitur,3.77E+12,Lorem,23,653,cancelled,2014 738717 68774,541,1/31/2023 7:35,8/7/2022 11:50
1427,185,Nullam scelerisque,3.77E+12,adipiscing,12,286,refused,6497 5322 6838 8214,282,11/26/2022 6:28,11/28/2022 8:35
1428,121,"Sed congue,",3.77E+12,penatibus,1,363,accepted,646454 295542 5384,188,11/7/2022 11:02,10/8/2021 10:46
1429,23,"egestas, urna",3.77E+12,Proin,15,716,accepted,676 77666 23529 822,192,10/4/2022 11:34,3/25/2022 3:51
1430,31,non leo.,3.77E+12,eu,13,145,cancelled,2.15E+14,986,2/4/2023 4:08,1/19/2023 5:26
1431,130,"quis, tristique",3.77E+12,euismod,6,932,cancelled,3.66E+14,725,2/13/2023 11:36,2/28/2023 3:14
1432,153,vel sapien,3.77E+12,tellus.,4,856,cancelled,3.67E+14,549,11/14/2022 12:45,6/18/2022 5:52
1433,107,justo eu,3.77E+12,cursus,5,351,accepted,3.73E+14,366,1/1/2023 8:39,1/1/2022 7:09
1434,175,"mi lorem,",3.77E+12,tempus,6,744,refused,649 27388 38271 872,674,2/8/2023 1:14,8/30/2022 10:20
1435,19,"nec, malesuada",3.77E+12,erat.,2,422,accepted,2.15E+14,817,2/13/2023 10:12,11/27/2022 6:09
1436,154,Vestibulum ut,3.77E+12,nec,8,769,refused,644 35226 98177 787,873,2/3/2023 1:35,8/28/2022 8:47
1437,39,amet ultricies,3.77E+12,gravida,7,134,accepted,6706 8743 6528 8740,876,12/14/2022 8:29,7/26/2022 8:52
1438,89,vel sapien,3.77E+12,Sed,23,39,accepted,4.54E+12,569,12/27/2022 1:04,11/21/2021 8:08
1439,87,Donec at,3.77E+12,mollis.,4,989,accepted,644 53388 22748 445,114,2/8/2023 9:58,7/1/2022 2:48
1440,192,sociis natoque,3.77E+12,ligula,6,822,refused,6456 2788 2373 7557,246,2/1/2023 12:57,8/17/2022 7:06
1441,61,velit eu,3.77E+12,dui.,9,104,accepted,5.72E+17,266,1/31/2023 10:09,1/12/2022 1:07
1442,150,orci. Phasellus,3.77E+12,"non,",15,241,cancelled,471614 7368548461,480,12/9/2022 7:35,12/12/2022 8:47
1443,179,non justo.,3.77E+12,Proin,15,45,refused,490 34126 26729 656,739,1/2/2023 8:21,5/29/2022 2:08
1444,151,"bibendum sed,",3.77E+12,turpis.,6,575,refused,564182 67 7569 2756 125,456,11/25/2022 10:25,11/3/2022 12:17
1445,40,"id, ante.",3.77E+12,ridiculus,5,510,refused,5.27E+15,545,1/4/2023 12:54,3/31/2022 4:29
1446,139,eget massa.,3.77E+12,molestie,10,437,cancelled,6.01E+15,601,1/31/2023 2:32,2/19/2023 5:42
1447,163,natoque penatibus,3.77E+12,"at,",6,681,cancelled,6.33E+18,180,10/24/2022 6:36,1/16/2023 5:35
1448,65,sem semper,3.77E+12,est.,3,585,accepted,6.77E+17,800,12/6/2022 10:02,1/7/2023 6:34
1449,176,ante dictum,3.77E+12,risus.,5,783,cancelled,633486 8425744759,234,10/4/2022 2:11,12/1/2021 8:48
1450,134,nulla vulputate,3.77E+12,lacus.,4,929,cancelled,5322 3488 6257 6588,313,12/6/2022 10:32,5/12/2022 7:41
1451,197,Phasellus nulla.,3.77E+12,dui.,9,876,accepted,491138 735234 7156,197,1/7/2023 7:31,6/28/2022 8:35
1452,29,amet ultricies,3.77E+12,"lorem,",6,938,refused,6.71E+18,766,12/16/2022 10:23,2/21/2023 7:16
1453,51,accumsan laoreet,3.77E+12,leo,3,6,cancelled,2014 471867 42385,592,11/17/2022 1:02,2/21/2022 11:47
1454,110,lorem ac,v3770009015028,"ut,",3,273,refused,3727 932736 68585,457,1/25/2023 2:50,12/23/2021 11:49
1455,33,mus. Proin,3.77E+12,magna,10,723,accepted,4913 5917 8457 3721,425,10/27/2022 7:09,1/7/2023 1:17
1456,47,at risus.,3.77E+12,erat,14,190,accepted,448532 297545 7310,902,1/26/2023 11:05,6/6/2022 4:02
1457,37,arcu. Nunc,3.77E+12,nisi.,4,503,refused,2149 464667 84350,320,12/29/2022 3:51,11/18/2022 12:00
1458,48,sed dui.,3.77E+12,Quisque,9,624,cancelled,4.92E+15,559,12/15/2022 11:33,2/13/2023 12:41
1459,194,Sed eget,3.77E+12,ultrices,6,69,accepted,6334 5593 6666 9879,598,12/6/2022 9:50,3/25/2022 3:00
1460,7,tincidunt nibh.,3.77E+12,"pellentesque,",4,445,cancelled,4556 553 73 8874,686,2/3/2023 12:53,2/16/2022 5:12
1461,146,"consectetuer, cursus",3.77E+12,fringilla,8,446,accepted,3726 852558 74480,162,12/16/2022 11:10,1/11/2022 10:11
1462,29,diam luctus,3.77E+12,Donec,21,413,accepted,2014 117375 56538,636,12/2/2022 2:27,11/20/2021 12:25
1463,21,Nulla eget,3.77E+12,nascetur,5,849,refused,6443 4745 7125 6496,209,12/22/2022 5:37,5/11/2022 8:49
1464,198,nulla. Integer,3.77E+12,placerat.,2,799,accepted,3686 257633 67680,232,10/11/2022 4:26,9/8/2022 10:38
1465,191,luctus et,3.77E+12,Proin,15,158,refused,2.15E+14,644,12/27/2022 5:35,11/9/2022 10:47
1466,94,Phasellus libero,3.77E+12,"dolor,",3,890,refused,670 93618 36277 988,449,11/25/2022 11:32,6/22/2022 6:33
1467,56,"libero est,",3.77E+12,nisi,7,628,refused,6482 4626 1237 2358,507,12/7/2022 4:40,11/25/2022 1:10
1468,110,nisi sem,3.77E+12,sollicitudin,4,484,accepted,4.94E+17,431,1/30/2023 7:20,1/12/2023 3:15
1469,74,in magna.,3.77E+12,parturient,7,571,cancelled,3.00E+14,710,10/24/2022 7:29,11/25/2022 1:18
1470,20,arcu. Curabitur,3.77E+12,"id,",7,19,refused,493676 22 7123 6816 765,523,12/10/2022 9:20,11/22/2021 6:21
1471,189,dui. Suspendisse,3.77E+12,non,15,136,accepted,3.78E+14,305,10/14/2022 2:22,4/6/2022 11:29
1472,39,cursus. Nunc,3.77E+12,"vel,",3,609,refused,3.79E+14,995,2/20/2023 2:10,9/22/2022 8:06
1473,96,tellus non,3.77E+12,iaculis,7,978,cancelled,491354 5789645439,986,12/25/2022 2:55,2/23/2022 8:03
1474,102,Cras dolor,3.77E+12,"nec,",8,487,refused,3683 638842 43677,317,10/19/2022 9:24,10/29/2021 11:10
1475,143,Nulla eget,3.77E+12,Cras,11,905,cancelled,3.67E+14,971,10/31/2022 1:33,3/14/2022 5:11
1476,173,In mi,3.77E+12,"at,",6,145,refused,6.30E+12,230,12/16/2022 1:24,11/30/2021 3:43
1477,122,penatibus et,3.77E+12,Donec,21,543,cancelled,4844 8278 6495 7572,806,11/12/2022 9:15,4/29/2022 6:46
1478,81,Etiam bibendum,3.77E+12,tristique,8,741,cancelled,3467 462193 78472,572,2/3/2023 4:25,8/1/2022 2:29
1479,3,magna. Phasellus,3.77E+12,per,1,332,cancelled,677 15785 48744 319,462,1/9/2023 9:10,11/22/2021 5:18
1480,129,lobortis mauris.,3.77E+12,ac,24,868,refused,4.54E+15,943,2/3/2023 11:10,2/2/2022 11:23
1481,49,enim consequat,3.77E+12,Curabitur,12,626,accepted,630487 475594 3512,656,10/4/2022 7:14,11/14/2022 5:20
1482,67,lobortis. Class,3.77E+12,sagittis,4,282,refused,5314 2758 3773 2550,366,2/19/2023 9:39,1/28/2022 8:25
1483,114,Curabitur dictum.,3.77E+12,lorem,23,329,cancelled,3.43E+14,374,1/30/2023 9:08,12/4/2022 1:34
1484,90,est ac,v3770009015028,Quisque,9,291,cancelled,417 50024 63349 337,980,10/8/2022 7:30,11/9/2021 5:17
1485,154,Fusce aliquet,3.77E+12,ipsum,11,224,refused,2.01E+14,367,1/28/2023 10:31,1/30/2022 10:49
1486,113,aliquet odio.,3.77E+12,Lorem,23,727,refused,3656 124478 86999,206,2/13/2023 1:14,11/2/2022 7:22
1487,151,Nunc quis,3.77E+12,cursus.,1,521,refused,3755 313452 46460,237,10/17/2022 6:53,6/12/2022 11:44
1488,116,nisl. Maecenas,3.77E+12,pede,7,205,refused,3.05E+14,717,10/25/2022 1:53,2/11/2022 10:41
1489,101,odio. Phasellus,3.77E+12,nulla.,6,572,accepted,3.66E+14,934,11/1/2022 8:11,11/14/2021 6:05
1490,146,dis parturient,3.77E+12,Sed,23,527,cancelled,5857 245248 3837,552,1/13/2023 12:09,12/23/2021 4:30
1491,19,a sollicitudin,3.77E+12,lectus,11,441,accepted,531655 5721674457,347,1/29/2023 9:33,12/1/2021 12:45
1492,53,at augue,3.77E+12,massa,3,774,refused,3.65E+14,918,2/23/2023 8:57,6/16/2022 9:27
1493,38,"mollis nec,",3.77E+12,nunc,22,4,cancelled,633 38881 66472 320,844,11/6/2022 10:20,12/8/2022 8:45
1494,146,"Duis elementum,",3.77E+12,lobortis,6,488,cancelled,2149 653898 43572,736,1/10/2023 2:32,9/17/2022 9:39
1495,154,"lorem, vehicula",3.77E+12,turpis,3,737,refused,2.15E+14,588,10/13/2022 9:22,11/11/2022 12:51
1496,160,"Aliquam ornare,",3.77E+12,metus.,5,668,cancelled,402 66546 78224 894,606,11/30/2022 8:51,2/21/2023 7:19
1497,110,tortor. Integer,3.77E+12,tempus,6,663,refused,547683 7687152256,675,10/10/2022 3:27,2/23/2023 4:57
1498,163,"ullamcorper, nisl",3.77E+12,ornare,8,117,accepted,653397 2116623493,240,12/30/2022 10:33,7/26/2022 9:02
1499,97,"eu, eleifend",3.77E+12,facilisis,5,983,refused,6.71E+16,441,1/6/2023 1:18,6/30/2022 7:44
1500,24,Fusce dolor,3.77E+12,lorem,23,905,refused,6.30E+17,919,10/12/2022 10:11,12/2/2022 1:50
